Index,PMID,Substrate,Substrate PubChem CID,Metabolite,Metabolite PubChem CID,Metabolite ChEBI,Metabolite HMDB,Metabolite KEGG,Metabolite fooDB,Metabolite Metabolights,Extra Source,Gene,Gene ID,Alteration,high/low-throughput,Associative mode,human/mouse,Sample,Experimental method,Measurement technique,Description,Condition,DOID
138,31488836,Linoleic Acid,5280450,10-keto-12Z-octadecenoic acid,24970825,CHEBI:192539,,,,,,Gcg,14526,activation,low-throughput,causally,mouse,STC-1 cells,Supplementation of metabolite,ELISA,"Next, we examined whether HYA induces GLP-1 secretion using the mouse intestinal secretin tumor-cell line STC-1. We found that the LA-derived gut microbial PUFA metabolites KetoA, KetoC, and HYA, in particular, strongly induced GLP-1 secretion in a dose-dependent manner in STC-1 cells, whereas HYB and KetoB hardly induced these effects",high-fat diet,
138,31488836,Linoleic Acid,5280450,10-Oxo-11-octadecenoic acid,10308378,,,,,,,Gcg,14526,activation,low-throughput,causally,mouse,STC-1 cells,Supplementation of metabolite,ELISA,"Next, we examined whether HYA induces GLP-1 secretion using the mouse intestinal secretin tumor-cell line STC-1. We found that the LA-derived gut microbial PUFA metabolites KetoA, KetoC, and HYA, in particular, strongly induced GLP-1 secretion in a dose-dependent manner in STC-1 cells, whereas HYB and KetoB hardly induced these effects",high-fat diet,
138,31488836,Linoleic Acid,5280450,(Z)-10-hydroxyoctadec-12-enoic acid,46186046,CHEBI:192538,,,,MTBLC192538,,Gcg,14526,activation,low-throughput,causally,mouse,STC-1 cells,Supplementation of metabolite,ELISA,"Next, we examined whether HYA induces GLP-1 secretion using the mouse intestinal secretin tumor-cell line STC-1. We found that the LA-derived gut microbial PUFA metabolites KetoA, KetoC, and HYA, in particular, strongly induced GLP-1 secretion in a dose-dependent manner in STC-1 cells, whereas HYB and KetoB hardly induced these effects",high-fat diet,
139,25946041,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,PPARG,5468,inhibition,low-throughput,causally,human,HT-29 intestinal epithelial cells,Epithelial cell culture,Luciferase Reporter Gene Assay,"Interestingly, upon activation ofPPAR�� by butyrate supernatants secreted by S. salivarius and S.vestibularis strains downregulated activity with an inhibition rate, ranging from 15% to 40%.",healthy,
140,21178864,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,CXCL8,3576,inhibition,low-throughput,causally,human,Caco-2 cell line,In Vitro Experiments,OptEIA ELISA,"Compared with the negative (medium only) control, treatment with 25 mM butyrate resulted in significantly decreased secretion of IL-8 (P =0.04), IL-6 (P=0.045), and TNF-��(P=0.049), and significantly increased secretion of IL-10 . Treatment with 5 mM induced a significant reduction only in the secretion of IL-6 (P =0.03).",colitis,DOID:0060180
140,21178864,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,IL10,3586,activation,low-throughput,causally,human,Caco-2 cell line,In Vitro Experiments,OptEIA ELISA,"Compared with the negative (medium only) control, treatment with 25 mM butyrate resulted in significantly decreased secretion of IL-8 (P =0.04), IL-6 (P=0.045), and TNF-��(P=0.049), and significantly increased secretion of IL-10 . Treatment with 5 mM induced a significant reduction only in the secretion of IL-6 (P =0.03).",colitis,DOID:0060180
140,21178864,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,IL6,3569,inhibition,low-throughput,causally,human,Caco-2 cell line,In Vitro Experiments,OptEIA ELISA,"Compared with the negative (medium only) control, treatment with 25 mM butyrate resulted in significantly decreased secretion of IL-8 (P =0.04), IL-6 (P=0.045), and TNF-��(P=0.049), and significantly increased secretion of IL-10 . Treatment with 5 mM induced a significant reduction only in the secretion of IL-6 (P =0.03).",colitis,DOID:0060180
140,21178864,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,TNF,7124,inhibition,low-throughput,causally,human,Caco-2 cell line,In Vitro Experiments,OptEIA ELISA,"Compared with the negative (medium only) control, treatment with 25 mM butyrate resulted in significantly decreased secretion of IL-8 (P =0.04), IL-6 (P=0.045), and TNF-��(P=0.049), and significantly increased secretion of IL-10 . Treatment with 5 mM induced a significant reduction only in the secretion of IL-6 (P =0.03).",colitis,DOID:0060180
141,35387878,,,Taurodeoxycholic acid,2733768,CHEBI:9410,HMDB0000896,,FDB022304,MTBLC9410,food; homo sapiens; mus musculus,Mapk1,26413,activation,low-throughput,causally,mouse,colonic epithelium,control experiment,western blot,"Previous studies reported that TDCA could activate the ERK subfamily of MAPK pathway,thus we evaluated MAPK/ERK activation in colonic epithelium of mice exposed to cigarette smoke compared with control mice. Activation of MAPK/ERK signalling by smoking was confirmed by the elevated level of phospho-ERK1/2, a key mediator protein in MAPK/ERK pathway. Moreover, we observed positive correlation between ERK phosphorylation level and TDCA level . These findings suggest that cigarette smoke induces ERK1/2 phosphorylation and activates MAPK/ERK signalling pathway to promote colon tumourigenesis.",colorectal cancer,DOID:9256
142,35165440,Tyrosine,6057,4-Ethylphenyl sulfate,20822574,CHEBI:82932,HMDB0062551,,FDB034845,MTBLC82932,food; homo sapiens,Mog,17441,inhibition,high-throughput,causally,mouse,paraventricular nucleus of the thalamus,control experiment,QuantSeq,"Accordingly, many genes that are hallmarks of mature oligodendrocytes such as the myelin oligodendrocyte glycoprotein (Mog) and Opalin genes were downregulated in the PVT of 4EP+ mice, while several genes associated with non-myelinating, oligodendrocyte progenitor cells (OPCs) were elevated",atypical neurodevelopment,
142,35165440,Tyrosine,6057,4-Ethylphenyl sulfate,20822574,CHEBI:82932,HMDB0062551,,FDB034845,MTBLC82932,food; homo sapiens,Notch1,18128,activation,high-throughput,causally,mouse,paraventricular nucleus of the thalamus,control experiment,QuantSeq,"4EP(S) predominantly affected global gene expression in the PVT, and the BNST and basolateral amygdala to a lesser extent. Differentially expressed genes were aggregated into functional categories using annotated Gene Ontology (GO) terms, disclosing that the Notch signaling pathway was elevated in the PVT of 4EP+ mice, while GO terms associated with dendrite and neuronal projection development were decreased",atypical neurodevelopment,
142,35165440,Tyrosine,6057,4-Ethylphenyl sulfate,20822574,CHEBI:82932,HMDB0062551,,FDB034845,MTBLC82932,food; homo sapiens,Olig1,50914,activation,high-throughput,causally,mouse,paraventricular nucleus of the thalamus,control experiment,QuantSeq,"Accordingly, many genes that are hallmarks of mature oligodendrocytes such as the myelin oligodendrocyte glycoprotein (Mog) and Opalin genes were downregulated in the PVT of 4EP+ mice, while several genes associated with non-myelinating, oligodendrocyte progenitor cells (OPCs) were elevated",atypical neurodevelopment,
143,34006584,,,Acetate,175,CHEBI:30089,,,FDB008299,MTBLC30089,homo sapiens,Grm1,14816,activation,high-throughput,causally,mouse,plasma,control experiment,UPLC/MS analysis,"SCFAs are crucial metabolites that can serve as an energy source and prevent intestinal epithelial cells and lymphocytes from undergoing autophagy due to nutrient starvation. SCFAs in the host are not limited to the gut; they can also disseminate into the blood and thus communicate with multiple cells in target tissues in a G-protein-coupled receptors (GPCR)-dependent manner or by suppressing histone deacetylases (HDAC) epigenetic activity. Thus, SCFAs may mediate the contribution of the microbiota to cancer immunity. To investigate the effect of SCFAs, we detected SCFAs (acetic acid, propionic acid, butyric acid, isobutyric acid, valeric acid, isovaleric acid and hexanoic acid) production in the plasma of animals using ultra-performanceliquid chromatography-mass spectrometry (UPLC/MS).",healthy,
143,34006584,,,Propionate,104745,CHEBI:17272,,,FDB031132,MTBLC17272,food; homo sapiens; mus musculus,Grm1,14816,activation,high-throughput,causally,mouse,plasma,control experiment,UPLC/MS analysis,"SCFAs are crucial metabolites that can serve as an energy source and prevent intestinal epithelial cells and lymphocytes from undergoing autophagy due to nutrient starvation. SCFAs in the host are not limited to the gut; they can also disseminate into the blood and thus communicate with multiple cells in target tissues in a G-protein-coupled receptors (GPCR)-dependent manner or by suppressing histone deacetylases (HDAC) epigenetic activity. Thus, SCFAs may mediate the contribution of the microbiota to cancer immunity. To investigate the effect of SCFAs, we detected SCFAs (acetic acid, propionic acid, butyric acid, isobutyric acid, valeric acid, isovaleric acid and hexanoic acid) production in the plasma of animals using ultra-performanceliquid chromatography-mass spectrometry (UPLC/MS).",healthy,
143,34006584,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,Grm1,14816,activation,high-throughput,causally,mouse,plasma,control experiment,UPLC/MS analysis,"SCFAs are crucial metabolites that can serve as an energy source and prevent intestinal epithelial cells and lymphocytes from undergoing autophagy due to nutrient starvation. SCFAs in the host are not limited to the gut; they can also disseminate into the blood and thus communicate with multiple cells in target tissues in a G-protein-coupled receptors (GPCR)-dependent manner or by suppressing histone deacetylases (HDAC) epigenetic activity. Thus, SCFAs may mediate the contribution of the microbiota to cancer immunity. To investigate the effect of SCFAs, we detected SCFAs (acetic acid, propionic acid, butyric acid, isobutyric acid, valeric acid, isovaleric acid and hexanoic acid) production in the plasma of animals using ultra-performanceliquid chromatography-mass spectrometry (UPLC/MS).",healthy,
143,34006584,,,Isobutyric acid,6590,CHEBI:16135,HMDB0001873,C02632,FDB003277,MTBLC16135,food; homo sapiens,Grm1,14816,activation,high-throughput,causally,mouse,plasma,control experiment,UPLC/MS analysis,"SCFAs are crucial metabolites that can serve as an energy source and prevent intestinal epithelial cells and lymphocytes from undergoing autophagy due to nutrient starvation. SCFAs in the host are not limited to the gut; they can also disseminate into the blood and thus communicate with multiple cells in target tissues in a G-protein-coupled receptors (GPCR)-dependent manner or by suppressing histone deacetylases (HDAC) epigenetic activity. Thus, SCFAs may mediate the contribution of the microbiota to cancer immunity. To investigate the effect of SCFAs, we detected SCFAs (acetic acid, propionic acid, butyric acid, isobutyric acid, valeric acid, isovaleric acid and hexanoic acid) production in the plasma of animals using ultra-performanceliquid chromatography-mass spectrometry (UPLC/MS).",healthy,
143,34006584,,,Valeric acid,7991,CHEBI:17418,HMDB0000892,C00803,FDB003230,MTBLC17418,food; homo sapiens; mus musculus,Grm1,14816,activation,high-throughput,causally,mouse,plasma,control experiment,UPLC/MS analysis,"SCFAs are crucial metabolites that can serve as an energy source and prevent intestinal epithelial cells and lymphocytes from undergoing autophagy due to nutrient starvation. SCFAs in the host are not limited to the gut; they can also disseminate into the blood and thus communicate with multiple cells in target tissues in a G-protein-coupled receptors (GPCR)-dependent manner or by suppressing histone deacetylases (HDAC) epigenetic activity. Thus, SCFAs may mediate the contribution of the microbiota to cancer immunity. To investigate the effect of SCFAs, we detected SCFAs (acetic acid, propionic acid, butyric acid, isobutyric acid, valeric acid, isovaleric acid and hexanoic acid) production in the plasma of animals using ultra-performanceliquid chromatography-mass spectrometry (UPLC/MS).",healthy,
143,34006584,,,Isovaleric acid,10430,CHEBI:28484,HMDB0000718,C08262,FDB001324,MTBLC28484,food; homo sapiens,Grm1,14816,activation,high-throughput,causally,mouse,plasma,control experiment,UPLC/MS analysis,"SCFAs are crucial metabolites that can serve as an energy source and prevent intestinal epithelial cells and lymphocytes from undergoing autophagy due to nutrient starvation. SCFAs in the host are not limited to the gut; they can also disseminate into the blood and thus communicate with multiple cells in target tissues in a G-protein-coupled receptors (GPCR)-dependent manner or by suppressing histone deacetylases (HDAC) epigenetic activity. Thus, SCFAs may mediate the contribution of the microbiota to cancer immunity. To investigate the effect of SCFAs, we detected SCFAs (acetic acid, propionic acid, butyric acid, isobutyric acid, valeric acid, isovaleric acid and hexanoic acid) production in the plasma of animals using ultra-performanceliquid chromatography-mass spectrometry (UPLC/MS).",healthy,
143,34006584,,,Flumethiazide,8992,CHEBI:135404,,D02453,,,,Grm1,14816,activation,high-throughput,causally,mouse,plasma,control experiment,UPLC/MS analysis,"SCFAs are crucial metabolites that can serve as an energy source and prevent intestinal epithelial cells and lymphocytes from undergoing autophagy due to nutrient starvation. SCFAs in the host are not limited to the gut; they can also disseminate into the blood and thus communicate with multiple cells in target tissues in a G-protein-coupled receptors (GPCR)-dependent manner or by suppressing histone deacetylases (HDAC) epigenetic activity. Thus, SCFAs may mediate the contribution of the microbiota to cancer immunity. To investigate the effect of SCFAs, we detected SCFAs (acetic acid, propionic acid, butyric acid, isobutyric acid, valeric acid, isovaleric acid and hexanoic acid) production in the plasma of animals using ultra-performanceliquid chromatography-mass spectrometry (UPLC/MS).",healthy,
143,34006584,,,Acetate,175,CHEBI:30089,,,FDB008299,MTBLC30089,homo sapiens,Hdac1,433759,inhibition,high-throughput,causally,mouse,plasma,control experiment,UPLC/MS analysis,"SCFAs are crucial metabolites that can serve as an energy source and prevent intestinal epithelial cells and lymphocytes from undergoing autophagy due to nutrient starvation. SCFAs in the host are not limited to the gut; they can also disseminate into the blood and thus communicate with multiple cells in target tissues in a G-protein-coupled receptors (GPCR)-dependent manner or by suppressing histone deacetylases (HDAC) epigenetic activity. Thus, SCFAs may mediate the contribution of the microbiota to cancer immunity. To investigate the effect of SCFAs, we detected SCFAs (acetic acid, propionic acid, butyric acid, isobutyric acid, valeric acid, isovaleric acid and hexanoic acid) production in the plasma of animals using ultra-performanceliquid chromatography-mass spectrometry (UPLC/MS).",healthy,
143,34006584,,,Propionate,104745,CHEBI:17272,,,FDB031132,MTBLC17272,food; homo sapiens; mus musculus,Hdac1,433759,inhibition,high-throughput,causally,mouse,plasma,control experiment,UPLC/MS analysis,"SCFAs are crucial metabolites that can serve as an energy source and prevent intestinal epithelial cells and lymphocytes from undergoing autophagy due to nutrient starvation. SCFAs in the host are not limited to the gut; they can also disseminate into the blood and thus communicate with multiple cells in target tissues in a G-protein-coupled receptors (GPCR)-dependent manner or by suppressing histone deacetylases (HDAC) epigenetic activity. Thus, SCFAs may mediate the contribution of the microbiota to cancer immunity. To investigate the effect of SCFAs, we detected SCFAs (acetic acid, propionic acid, butyric acid, isobutyric acid, valeric acid, isovaleric acid and hexanoic acid) production in the plasma of animals using ultra-performanceliquid chromatography-mass spectrometry (UPLC/MS).",healthy,
143,34006584,,,Butyrate,104775,CHEBI:17968,,,,MTBLC17968,homo sapiens,Hdac1,433759,inhibition,high-throughput,causally,mouse,plasma,control experiment,UPLC/MS analysis,"SCFAs are crucial metabolites that can serve as an energy source and prevent intestinal epithelial cells and lymphocytes from undergoing autophagy due to nutrient starvation. SCFAs in the host are not limited to the gut; they can also disseminate into the blood and thus communicate with multiple cells in target tissues in a G-protein-coupled receptors (GPCR)-dependent manner or by suppressing histone deacetylases (HDAC) epigenetic activity. Thus, SCFAs may mediate the contribution of the microbiota to cancer immunity. To investigate the effect of SCFAs, we detected SCFAs (acetic acid, propionic acid, butyric acid, isobutyric acid, valeric acid, isovaleric acid and hexanoic acid) production in the plasma of animals using ultra-performanceliquid chromatography-mass spectrometry (UPLC/MS).",healthy,
